date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:29	67/67	---M--	200	added ('OK')	text/plain	date:Sat,%2008%20Dec%202018%2010:08:40%20GMT	https://sweep.city/robots.txt		(from )
11:08:31	209727/209727	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2010:08:40%20GMT	https://sweep.city/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/index.html	(from )
11:08:31	1683/1683	---M-Z	200	added ('OK')	text/css	etag:%22693-56cf33cb539fa-gzip%22	https://sweep.city/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.2	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/contact-form-7/includes/css/stylesce52.css	(from https://sweep.city/)
11:08:31	39750/39750	---M-Z	200	added ('OK')	text/css	etag:%229b46-56f728d7f2ca5-gzip%22	https://sweep.city/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/css/settings23da.css	(from https://sweep.city/)
11:08:31	4343/4343	---M-Z	200	added ('OK')	text/css	etag:%2210f7-56cf53b6e4257-gzip%22	https://sweep.city/wp-content/themes/sceon/style.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/style5010.css	(from https://sweep.city/)
11:08:32	527732/527732	---M-Z	200	added ('OK')	text/css	etag:%2280d74-56888edf2d57b-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/modules.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/modules.min5010.css	(from https://sweep.city/)
11:08:32	56074/56074	---M-Z	200	added ('OK')	application/rss+xml	etag:%2246afa67cc1493c165c0352b866f17ee9-gzip%22	https://sweep.city/feed/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/feed/index.html	(from https://sweep.city/)
11:08:32	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-56888f2dccb65-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/font-awesome/css/font-awesome.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/font-awesome/css/font-awesome.min5010.css	(from https://sweep.city/)
11:08:32	21769/21769	---M-Z	200	added ('OK')	text/css	etag:%225509-56888f0e2a667-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/elegant-icons/style.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/elegant-icons/style.min5010.css	(from https://sweep.city/)
11:08:33	7371/7371	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bd6561cf317b6f4ae3f79a6d3a833805-gzip%22	https://sweep.city/comments/feed/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/comments/feed/index.html	(from https://sweep.city/)
11:08:33	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22c854-56888f2e4457f-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/ion-icons/css/ionicons.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/ion-icons/css/ionicons.min5010.css	(from https://sweep.city/)
11:08:33	78080/78080	---M-Z	200	added ('OK')	text/css	etag:%2213100-56888f0e4f05a-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/linea-icons/style.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/linea-icons/style5010.css	(from https://sweep.city/)
11:08:33	8344/8344	---M-Z	200	added ('OK')	text/css	etag:%222098-56888f0e53e7a-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/linear-icons/style.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/linear-icons/style5010.css	(from https://sweep.city/)
11:08:33	12343/12343	---M-Z	200	added ('OK')	text/css	etag:%223037-56888f0e7d68e-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/simple-line-icons/simple-line-icons.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/simple-line-icons/simple-line-icons5010.css	(from https://sweep.city/)
11:08:34	11546/11546	---M-Z	200	added ('OK')	text/css	etag:%222d1a-56888f0e08384-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/dripicons/dripicons.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/dripicons/dripicons5010.css	(from https://sweep.city/)
11:08:34	1006/1006	---M-Z	200	added ('OK')	text/css	etag:%223ee-56888f0e73a4d-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/material-icons/style.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/material-icons/style5010.css	(from https://sweep.city/)
11:08:34	11232/11232	---M-Z	200	added ('OK')	text/css	etag:%222be0-56888f8d0dfb4-gzip%22	https://sweep.city/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/mediaelement/mediaelementplayer-legacy.min45a0.css	(from https://sweep.city/)
11:08:34	4068/4068	---M-Z	200	added ('OK')	text/css	etag:%22fe4-56888f8d41408-gzip%22	https://sweep.city/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/mediaelement/wp-mediaelement.min5010.css	(from https://sweep.city/)
11:08:35	15007/15007	---M-Z	200	added ('OK')	text/css	etag:%223a9f-56cf5885eda82-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/style_dynamic.css?ver=1527176694	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/style_dynamic2c10.css	(from https://sweep.city/)
11:08:35	42037/42037	---M-Z	200	added ('OK')	text/css	etag:%22a435-56888edf0d9a8-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/modules-responsive.min.css?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/modules-responsive.min5010.css	(from https://sweep.city/)
11:08:35	1430/1430	---M-Z	200	added ('OK')	text/css	etag:%22596-56cf5885eda82-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/css/style_dynamic_responsive.css?ver=1527176694	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/css/style_dynamic_responsive2c10.css	(from https://sweep.city/)
11:08:35	462190/462190	---M-Z	200	added ('OK')	text/css	etag:%2270d6e-56888ed89b2dc-gzip%22	https://sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/css/js_composer.min8b06.css	(from https://sweep.city/)
11:08:36	97184/97184	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba0-56888f8c7b7e7-gzip%22	https://sweep.city/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/jqueryb8ff.js	(from https://sweep.city/)
11:08:36	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-56888f8c4aaa3-gzip%22	https://sweep.city/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://sweep.city/)
11:08:36	110564/110564	---M-Z	200	added ('OK')	application/javascript	etag:%221afe4-56f728d7feff6-gzip%22	https://sweep.city/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min23da.js	(from https://sweep.city/)
11:08:36	64949/64949	---M-Z	200	added ('OK')	application/javascript	etag:%22fdb5-56f728d7fc8e6-gzip%22	https://sweep.city/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min23da.js	(from https://sweep.city/)
11:08:36	156559/156559	---M-Z	200	added ('OK')	application/javascript	etag:%222638f-56888f8cdab5f-gzip%22	https://sweep.city/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.6-78496d1	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/mediaelement/mediaelement-and-player.min45a0.js	(from https://sweep.city/)
11:08:37	1193/1193	---M-Z	200	added ('OK')	application/javascript	etag:%224a9-56888f8cee3e1-gzip%22	https://sweep.city/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/mediaelement/mediaelement-migrate.min5010.js	(from https://sweep.city/)
11:08:38	800/800	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:08:49%20GMT	https://sweep.city/xmlrpc.php?rsd	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/xmlrpc0db0.php	(from https://sweep.city/)
11:08:38	64285/64285	---MC-	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:08:49%20GMT	https://sweep.city/wp-json/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/index.html	(from https://sweep.city/)
11:08:38	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-56888f8085e85-gzip%22	https://sweep.city/wp-includes/wlwmanifest.xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/wlwmanifest.xml	(from https://sweep.city/)
11:08:38	2169/2169	---M--	200	added ('OK')	application/json	date:Sat,%2008%20Dec%202018%2010:08:50%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2F	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embedfd1a.json	(from https://sweep.city/)
11:08:39	2266/2266	---M-Z	200	added ('OK')	text/xml	date:Sat,%2008%20Dec%202018%2010:08:51%20GMT	https://sweep.city/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsweep.city%2F&format=xml	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-json/oembed/1.0/embed44ef	(from https://sweep.city/)
11:08:39	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-56a350c73dfea%22	https://sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-32x32.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-32x32.png	(from https://sweep.city/)
11:08:39	10217/10217	---M--	200	added ('OK')	image/png	etag:%2227e9-56a350c7120c6%22	https://sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-192x192.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-192x192.png	(from https://sweep.city/)
11:08:40	24623/24623	---M--	200	added ('OK')	image/png	etag:%22602f-56a350c731c99%22	https://sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-180x180.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/cropped-logo_sweep_seul_192-180x180.png	(from https://sweep.city/)
11:08:40	10095/10095	---M--	200	added ('OK')	image/png	etag:%22276f-56c54256dc3b1%22	https://sweep.city/wp-content/uploads/2018/05/sweep_dark.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/sweep_dark.png	(from https://sweep.city/)
11:08:40	8408/8408	---M--	200	added ('OK')	image/png	etag:%2220d8-569aa08a0cf15%22	https://sweep.city/wp-content/uploads/2018/04/logo-base-line.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/logo-base-line.png	(from https://sweep.city/)
11:08:40	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-56cf586d94a95%22	https://sweep.city/wp-content/uploads/2018/05/Sans-titre-1.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/Sans-titre-1.png	(from https://sweep.city/)
11:08:41	314676/314676	---M--	200	added ('OK')	image/jpeg	etag:%224cd34-569a524ee62c9%22	https://sweep.city/wp-content/uploads/2018/04/good-picture-2-.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/good-picture-2-.jpg	(from https://sweep.city/)
11:08:41	6685/6685	---M--	200	added ('OK')	image/png	etag:%221a1d-569aa1d83c332%22	https://sweep.city/wp-content/uploads/2018/04/sweep-seul.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/sweep-seul.png	(from https://sweep.city/)
11:08:41	4841/4841	---M--	200	added ('OK')	image/png	etag:%2212e9-569aa36337c80%22	https://sweep.city/wp-content/uploads/2018/04/smile-seul-2.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/smile-seul-2.png	(from https://sweep.city/)
11:08:42	116451/116451	---M--	200	added ('OK')	image/jpeg	etag:%221c6e3-5693153aa65d0%22	https://sweep.city/wp-content/uploads/revslider/app-31/Test.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/revslider/app-31/Test.jpg	(from https://sweep.city/)
11:08:42	92934/92934	---M--	200	added ('OK')	image/png	etag:%2216b06-569a82456aa0d%22	https://sweep.city/wp-content/uploads/2018/04/phone1.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/phone1.png	(from https://sweep.city/)
11:08:42	63023/63023	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2010:08:53%20GMT	https://sweep.city/sweep-espace-pro-vtc/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/sweep-espace-pro-vtc/index.html	(from https://sweep.city/)
11:08:42	51034/51034	---M--	200	added ('OK')	image/jpeg	etag:%22c75a-56a0e3833628e%22	https://sweep.city/wp-content/uploads/revslider/app-31/app3-slider-2-732x531.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/revslider/app-31/app3-slider-2-732x531.jpg	(from https://sweep.city/)
11:08:43	114747/114747	---M--	200	added ('OK')	image/png	etag:%221c03b-56a1a9fade54d%22	https://sweep.city/wp-content/uploads/2018/04/Page_78-3-e1524037464705.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/04/Page_78-3-e1524037464705.png	(from https://sweep.city/)
11:08:44	54928/54928	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2010:08:54%20GMT	https://sweep.city/progressive-web-app-vtc-2/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/progressive-web-app-vtc-2/index.html	(from https://sweep.city/)
11:08:44	136878/136878	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2010:08:53%20GMT	https://sweep.city/nouveaux-clients-vtc/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/nouveaux-clients-vtc/index.html	(from https://sweep.city/)
11:08:44	81871/81871	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2010:08:55%20GMT	https://sweep.city/cgu/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/cgu/index.html	(from https://sweep.city/)
11:08:44	10249/10249	---M--	200	added ('OK')	image/png	etag:%222809-56cf6cac04e32%22	https://sweep.city/wp-content/uploads/2018/05/agel-logo2.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/agel-logo2.png	(from https://sweep.city/)
11:08:44	1115033/1115033	---M--	200	added ('OK')	image/jpeg	etag:%22110399-56aacc191c77d%22	https://sweep.city/wp-content/uploads/revslider/app-32/app3-slider-2.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/revslider/app-32/app3-slider-2.jpg	(from https://sweep.city/)
11:08:44	678264/678264	---M--	200	added ('OK')	image/jpeg	etag:%22a5978-569314d6485de%22	https://sweep.city/wp-content/uploads/2018/02/masonry-port-18.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/02/masonry-port-18.jpg	(from https://sweep.city/)
11:08:45	83821/83821	---M--	200	added ('OK')	image/jpeg	etag:%221476d-56931464f1f97%22	https://sweep.city/wp-content/uploads/2018/01/App-3-home-parallax-img.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/01/App-3-home-parallax-img.jpg	(from https://sweep.city/)
11:08:45	28388/28388	---M--	200	added ('OK')	image/jpeg	etag:%226ee4-5693140cc69cb%22	https://sweep.city/wp-content/uploads/2018/01/App-4-home-img-phone.jpg	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/01/App-4-home-img-phone.jpg	(from https://sweep.city/)
11:08:45	48875/48875	---M--	200	added ('OK')	image/png	etag:%22beeb-56c3d5ec91b78%22	https://sweep.city/wp-content/uploads/2018/05/01-inscrivez-vous.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/01-inscrivez-vous.png	(from https://sweep.city/)
11:08:45	412245/412245	---M--	200	added ('OK')	image/png	etag:%2264a55-56c3d62aebe2d%22	https://sweep.city/wp-content/uploads/2018/05/02-photo.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/02-photo.png	(from https://sweep.city/)
11:08:45	46854/46854	---M--	200	added ('OK')	image/png	etag:%22b706-56c3d65452334%22	https://sweep.city/wp-content/uploads/2018/05/03-forfait.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/03-forfait.png	(from https://sweep.city/)
11:08:46	53323/53323	---M--	200	added ('OK')	image/png	etag:%22d04b-56c3d664ef32c%22	https://sweep.city/wp-content/uploads/2018/05/04-votre-carte.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/04-votre-carte.png	(from https://sweep.city/)
11:08:46	53216/53216	---M--	200	added ('OK')	image/png	etag:%22cfe0-56c3d6a71c638%22	https://sweep.city/wp-content/uploads/2018/05/05-partagez-votre-profile.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/05-partagez-votre-profile.png	(from https://sweep.city/)
11:08:46	80797/80797	---M--	200	added ('OK')	image/png	etag:%2213b9d-56c3d6b358c37%22	https://sweep.city/wp-content/uploads/2018/05/06-welcom-faites-vous-swepper.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/06-welcom-faites-vous-swepper.png	(from https://sweep.city/)
11:08:46	82372/82372	---M--	200	added ('OK')	image/png	etag:%22141c4-56c41e24666c4%22	https://sweep.city/wp-content/uploads/2018/05/pwa.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/05/pwa.png	(from https://sweep.city/)
11:08:47	10495/10495	---M--	200	added ('OK')	image/png	etag:%2228ff-569314a431c86%22	https://sweep.city/wp-content/uploads/2018/02/icon-app-google.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/02/icon-app-google.png	(from https://sweep.city/)
11:08:47	9080/9080	---M--	200	added ('OK')	image/png	etag:%222378-569314a484caf%22	https://sweep.city/wp-content/uploads/2018/02/icon-app-play.png	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/uploads/2018/02/icon-app-play.png	(from https://sweep.city/)
11:08:47	16047/16047	---M-Z	200	added ('OK')	text/css	etag:%223eaf-56888f1545491-gzip%22	https://sweep.city/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=5.4.7	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min8b06.css	(from https://sweep.city/)
11:08:47	14585/14585	---M-Z	200	added ('OK')	application/javascript	etag:%2238f9-56cf33cb539fa-gzip%22	https://sweep.city/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.2	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/contact-form-7/includes/js/scriptsce52.js	(from https://sweep.city/)
11:08:47	4000/4000	---M-Z	200	added ('OK')	application/javascript	etag:%22fa0-56888f90388b8-gzip%22	https://sweep.city/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/ui/core.mine899.js	(from https://sweep.city/)
11:08:48	29835/29835	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Dec%202018%2010:08:59%20GMT	https://sweep.city/tech-company-3/	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/tech-company-3/index.html	(from https://sweep.city/)
11:08:48	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:%221afc-56888f910811a-gzip%22	https://sweep.city/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/ui/widget.mine899.js	(from https://sweep.city/)
11:08:48	12110/12110	---M-Z	200	added ('OK')	application/javascript	etag:%222f4e-56888f90fbdc9-gzip%22	https://sweep.city/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/ui/tabs.mine899.js	(from https://sweep.city/)
11:08:48	8584/8584	---M-Z	200	added ('OK')	application/javascript	etag:%222188-56888f9029e57-gzip%22	https://sweep.city/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/jquery/ui/accordion.mine899.js	(from https://sweep.city/)
11:08:48	914/914	---M-Z	200	added ('OK')	application/javascript	etag:%22392-56888f8d41408-gzip%22	https://sweep.city/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/mediaelement/wp-mediaelement.min5010.js	(from https://sweep.city/)
11:08:49	2069/2069	---M-Z	200	added ('OK')	application/javascript	etag:%22815-56888f2f8df0b-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.appear.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.appear5010.js	(from https://sweep.city/)
11:08:49	14350/14350	---M-Z	200	added ('OK')	application/javascript	etag:%22380e-56888f2fc8890-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/modernizr.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/modernizr.min5010.js	(from https://sweep.city/)
11:08:49	1115/1115	---M-Z	200	added ('OK')	application/javascript	etag:%2245b-56888f855466d-gzip%22	https://sweep.city/wp-includes/js/hoverIntent.min.js?ver=1.8.1	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-includes/js/hoverIntent.minc245.js	(from https://sweep.city/)
11:08:49	4623/4623	---M-Z	200	added ('OK')	application/javascript	etag:%22120f-56888f2fab3cd-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.plugin.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.plugin5010.js	(from https://sweep.city/)
11:08:50	42834/42834	---M-Z	200	added ('OK')	application/javascript	etag:%22a752-56888f2fd4be1-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/owl.carousel.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/owl.carousel.min5010.js	(from https://sweep.city/)
11:08:50	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-56888efee811c-gzip%22	https://sweep.city/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.4.7	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min8b06.js	(from https://sweep.city/)
11:08:50	1324/1324	---M-Z	200	added ('OK')	application/javascript	etag:%2252c-56888f2f7cd99-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/fluidvids.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/fluidvids.min5010.js	(from https://sweep.city/)
11:08:50	24008/24008	---M-Z	200	added ('OK')	application/javascript	etag:%225dc8-56888f16dd023-gzip%22	https://sweep.city/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=5.4.7	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min8b06.js	(from https://sweep.city/)
11:08:50	24719/24719	---M-Z	200	added ('OK')	application/javascript	etag:%22608f-56888f2fe5d52-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/perfect-scrollbar.jquery.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/perfect-scrollbar.jquery.min5010.js	(from https://sweep.city/)
11:08:51	3398/3398	---M-Z	200	added ('OK')	application/javascript	etag:%22d46-56888f2fef993-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/ScrollToPlugin.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/ScrollToPlugin.min5010.js	(from https://sweep.city/)
11:08:51	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:%22577-56888f2fe0f32-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/parallax.min.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/parallax.min5010.js	(from https://sweep.city/)
11:08:51	1891/1891	---M-Z	200	added ('OK')	application/javascript	etag:%22763-56888f2fb9e2f-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.waitforimages.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.waitforimages5010.js	(from https://sweep.city/)
11:08:51	5565/5565	---M-Z	200	added ('OK')	application/javascript	etag:%2215bd-56888f2f8df0b-gzip%22	https://sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.easing.1.3.js?ver=4.9.8	C:/Users/HP/Desktop/SiteTakeTaxi/sweep.city/wp-content/themes/sceon/assets/js/modules/plugins/jquery.easing.1.35010.js	(from https://sweep.city/)
